Id,Name,Type,Industry,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,Phone,Website,Rating,Description,CreatedDate,NumberOfEmployees,AnnualRevenue,ParentId
001lUr971GtA6wXYCT,Brindlewave Moonridge Pacific Partners,Prospect,Technology,73377 Lewis Extensions,Willow Harbor,CO,63548,United States,'+1-415-555-0196,https://brindlewave-moonridge-pacific-partners.example.invalid,Hot,Regional organization evaluating operational improvements.,2026-02-26T08:46:23Z,24,6999042.1,
001kNqWPjavmloHAZ4,Briana Tina Patel,Former Customer,Consumer Goods,6035 Cole Villages,Cedar Crossing,MA,97424,United States,'+1-303-555-0124,https://avenlo-redwood-global-analytics.example.invalid,Warm,Established organization focused on service reliability.,2021-05-06T11:28:12Z,12,3370424.96,
001FifSg7G2gzZrY2M,Veronica Tiffany Cummings,Customer,Healthcare,4895 Wyatt Mountains,Alder Bay,CA,55926,United States,'+1-617-555-0153,https://rivermark-silverline-coastal-logistics.example.invalid,Cold,Established organization focused on service reliability.,2025-11-16T15:24:32Z,900,315201487.19,001FVBcrH6719XQAUS
001mmu9iYNsqBnfYFC,Lauren Rachel Travis,Customer,Healthcare,58644 Santiago Field,Summit Glen,CA,84493,United States,'+1-415-555-0187,https://quarrylight-westwind-summit-systems.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2023-04-09T09:41:26Z,48,19649365.57,
001ZtdM0LykySWPIE4,Peregrine Hollow Brightwater Regional Collective,Prospect,Transportation,497 Thomas Rest,Summit Glen,TX,59284,United States,'+1-971-555-0127,https://peregrine-hollow-brightwater-regional-collective.example.invalid,Cold,Established organization focused on service reliability.,2024-06-30T16:22:54Z,520,203209256.37,
001g2MhymLdN59YQJG,Oakmere Copperfield Lakeside Partners,Partner,Retail,21500 Joshua Plaza,Cedar Crossing,WA,25784,United States,'+1-617-555-0193,https://oakmere-copperfield-lakeside-partners.example.invalid,Cold,Established organization focused on service reliability.,2023-10-23T05:05:32Z,520,217821053.21,
0017Pw79T9KgAdXIW1,Ernest Julia Anderson,Prospect,Transportation,532 Harris Ridges,Northhaven,CA,47325,United States,'+1-202-555-0172,https://novacairn-farpoint-eastern-analytics.example.invalid,Cold,Regional organization evaluating operational improvements.,2024-04-23T07:25:31Z,1500,134319658.71,
001eMGa7Y6CNd3wIQE,Michael Scott Wolf,Partner,Financial Services,16772 Jefferson Terrace,Northhaven,WA,68232,United States,'+1-415-555-0181,https://morrowfen-highland-western-industries.example.invalid,Warm,Regional organization evaluating operational improvements.,2021-08-29T03:36:14Z,12,4422648.14,001gJF3ven13WeWAFA
001MEVADdakhCHVYR3,Latticebrook Juniper Regional Systems,Former Customer,Consumer Goods,436 Yu Spur,Lake Briar,WA,96464,United States,'+1-617-555-0167,https://latticebrook-juniper-regional-systems.example.invalid,Hot,Established organization focused on service reliability.,2024-03-07T07:05:10Z,12,2631286.46,
001XOGQaJwZLxA8YV5,Wendy David Mccarthy,Partner,Education,898 Meghan Light,Cedar Crossing,CO,54353,United States,'+1-415-555-0107,https://kestrel-arc-longview-lakeside-collective.example.invalid,Cold,Established organization focused on service reliability.,2021-12-08T00:06:16Z,160,63274788.75,001QMRyBoOV9ydJAFR
001LT9I3sxXG212YUI,Juniper Vale Northstar Eastern Partners,Partner,Financial Services,092 Kelley Manors,Willow Harbor,CO,17976,United States,'+1-713-555-0150,https://juniper-vale-northstar-eastern-partners.example.invalid,Hot,Regional organization evaluating operational improvements.,2024-03-29T12:32:09Z,900,368182748.69,
001UztNJY1B3mZVQ88,William Joann Myers,Partner,Manufacturing,07223 Berry Harbors,Northhaven,MA,85576,United States,'+1-303-555-0116,https://ivorypine-silverline-western-works.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2025-07-16T02:31:02Z,90,25166509.18,
001DB4qra8rmNKiQ0K,Harborlume Westwind Regional Industries,Prospect,Consumer Goods,2872 Jamie Rapid,Lake Briar,TX,26167,United States,'+1-202-555-0104,https://harborlume-westwind-regional-industries.example.invalid,Warm,Established organization focused on service reliability.,2024-09-22T19:22:59Z,520,106837234.45,
001rZKhxAH83TVvA97,Andrew Charles Gay,Former Customer,Energy,3726 John Drive,Cedar Crossing,CO,53537,United States,'+1-617-555-0146,https://glimmerforge-brightwater-northern-systems.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2024-08-27T15:40:24Z,1500,229679212.95,
001yQSD3rwvt3ZBAV9,David Catherine Lamb,Partner,Education,840 William Roads,Alder Bay,MA,61280,United States,'+1-971-555-0199,https://fablecrest-copperfield-frontier-collective.example.invalid,Hot,Established organization focused on service reliability.,2021-12-18T22:05:44Z,24,5756201.46,
001d6L0YO7RdZlqYEZ,Donna Jason Richardson,Prospect,Education,19646 Bobby Hollow,Northhaven,WA,44905,United States,'+1-713-555-0166,https://evertrail-farpoint-worldwide-logistics.example.invalid,Hot,Regional organization evaluating operational improvements.,2024-09-26T07:28:07Z,160,63563136.83,
001GNV0b9i7XYItYU8,Teresa Donna Andrews,Partner,Education,9574 Welch Islands,Alder Bay,CA,68958,United States,'+1-617-555-0149,https://deltora-highland-southern-works.example.invalid,Cold,Established organization focused on service reliability.,2023-09-23T06:20:15Z,900,121022862.71,
001oPLQgL6DtzXuQJ9,Christine Michelle Scott,Prospect,Financial Services,72188 Gutierrez Locks,Cedar Crossing,MA,62972,United States,'+1-971-555-0157,https://cinderquill-juniper-northern-industries.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2026-01-18T15:38:39Z,1500,479603045.37,
001upirIJhb5AGBA5J,Jill Zoe Pearson,Partner,Education,43925 Carly Ramp,Northhaven,OR,43372,United States,'+1-303-555-0147,https://brindlewave-longview-frontier-systems.example.invalid,Warm,Regional organization evaluating operational improvements.,2025-01-20T20:43:37Z,280,88862572.56,
001IqN1uANorRv0AGO,Samuel Mark Brooks,Prospect,Consumer Goods,1091 Christina View,Northhaven,CA,84187,United States,'+1-202-555-0159,https://avenlo-northstar-worldwide-analytics.example.invalid,Cold,Established organization focused on service reliability.,2025-08-21T00:06:33Z,160,32289163.17,
001JM45YOxOPMdeQIO,Claire John Rodriguez,Former Customer,Financial Services,5844 Butler Freeway,Lake Briar,NC,45936,United States,'+1-415-555-0169,https://rivermark-redwood-southern-logistics.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2022-11-25T23:06:54Z,160,41668078.81,001RGWydjko0QMRY5C
001smmPkB9oOSZnIQW,William Cathy Goodman,Former Customer,Healthcare,70526 Michael Causeway,Northhaven,CA,86398,United States,'+1-971-555-0174,https://quarrylight-stonebridge-northern-works.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2024-07-21T12:56:01Z,48,17816731.78,
0018c9GjM4ln0cnQIN,Christine James Meyer,Customer,Media,2023 Krueger Flats,Alder Bay,CO,77869,United States,'+1-971-555-0166,https://peregrine-hollow-bluecrest-global-industries.example.invalid,Warm,Regional organization evaluating operational improvements.,2026-05-06T19:01:37Z,160,63398943.12,
001Q3kntrifzyYWI62,Michelle David Sampson,Former Customer,Business Services,079 Ryan Throughway,Summit Glen,MA,41340,United States,'+1-415-555-0140,https://oakmere-clearpath-coastal-systems.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2024-07-07T19:54:12Z,160,54364124.52,
001K8KFXGzOosWAASK,Charles Alexa Benson,Prospect,Energy,303 Allen Alley,Lake Briar,MA,92962,United States,'+1-713-555-0141,https://novacairn-evergreen-summit-analytics.example.invalid,Hot,Established organization focused on service reliability.,2023-10-25T16:55:42Z,1500,202798514.75,
001ULTfosWQTQf5QW1,Mary Mackenzie Tucker,Customer,Business Services,1537 Cory Summit,Cedar Crossing,NC,69890,United States,'+1-971-555-0180,https://morrowfen-goldenleaf-pacific-logistics.example.invalid,Cold,Regional organization evaluating operational improvements.,2023-05-31T07:00:12Z,3000,516364722.38,
001cvG5DjhEsIaIAD0,Tracy Darren Mccann,Customer,Manufacturing,781 Contreras Harbors,Summit Glen,TX,88624,United States,'+1-202-555-0185,https://latticebrook-ironwood-global-works.example.invalid,Hot,Regional organization evaluating operational improvements.,2021-05-15T16:58:57Z,900,280590738.43,
001vXGsLaTZksTjQHC,Tracy Kathy Haynes,Prospect,Education,3239 Ayala Summit,Willow Harbor,MA,65802,United States,'+1-617-555-0191,https://kestrel-arc-keystone-coastal-industries.example.invalid,Hot,Regional organization evaluating operational improvements.,2024-08-02T23:08:57Z,24,6999600.74,
001K0CnPI0KA5TEY6P,Juniper Vale Moonridge Summit Partners,Prospect,Healthcare,851 Kristi Route,Summit Glen,MA,20543,United States,'+1-202-555-0197,https://juniper-vale-moonridge-summit-partners.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2026-06-01T21:19:40Z,160,60560103.13,
001UFuHNhHx2c9ZQQ9,Brian David Anderson,Former Customer,Retail,45212 Michael Court,Northhaven,CO,92797,United States,'+1-713-555-0189,https://ivorypine-redwood-pacific-analytics.example.invalid,Warm,Regional organization evaluating operational improvements.,2024-11-13T22:22:15Z,900,272673563.6,001pCWrmUg2EHGPAG8
001ChwEVGrfK5bMI0W,Ashley Christina Mack,Former Customer,Transportation,21190 Patricia Canyon,Summit Glen,NC,71340,United States,'+1-303-555-0127,https://harborlume-stonebridge-global-logistics.example.invalid,Hot,Established organization focused on service reliability.,2023-05-06T01:28:48Z,3000,414202496.82,
001ZV3zN3f85rlSYDN,Donald Tracy Patterson,Prospect,Education,378 Brian Forest,Alder Bay,MA,16058,United States,'+1-971-555-0171,https://glimmerforge-bluecrest-eastern-works.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2026-04-19T06:49:32Z,24,7466200.08,
0017q85b1UbQ3zNQ8K,Joshua Lisa Graves,Partner,Technology,33016 Tammy Harbor,Northhaven,MA,98026,United States,'+1-971-555-0126,https://fablecrest-clearpath-western-collective.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2025-07-02T09:53:03Z,900,331244568.61,
001glCFlySRS0fOQ6X,Evertrail Evergreen Regional Partners,Partner,Retail,377 Kim Glen,Lake Briar,TX,28449,United States,'+1-303-555-0163,https://evertrail-evergreen-regional-partners.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2026-01-14T19:05:39Z,280,93436496.7,
001M74hgC6aUyfWARU,Michelle Stephen Green,Former Customer,Retail,476 Martin Forges,Summit Glen,CA,16374,United States,'+1-415-555-0140,https://deltora-goldenleaf-lakeside-analytics.example.invalid,Hot,Regional organization evaluating operational improvements.,2026-05-12T12:54:41Z,160,38814668.54,
001YbEX62vgcJCrQQH,Teresa Michael Rowe,Prospect,Energy,899 Courtney Pines,Alder Bay,NC,72391,United States,'+1-202-555-0111,https://cinderquill-ironwood-eastern-logistics.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2021-03-21T07:05:59Z,1500,483567542.16,
001zBr7D0amNm8PY72,Olivia Don Hughes,Partner,Financial Services,0557 Amanda Park,Northhaven,CO,95113,United States,'+1-971-555-0125,https://brindlewave-keystone-western-systems.example.invalid,Warm,Established organization focused on service reliability.,2021-01-04T21:21:16Z,160,17022925.55,
001PzKgNp7GjqwfI1O,Avenlo Moonridge Regional Collective,Partner,Education,614 Orozco Course,Summit Glen,MA,59080,United States,'+1-415-555-0106,https://avenlo-moonridge-regional-collective.example.invalid,Hot,Established organization focused on service reliability.,2021-05-10T08:47:51Z,48,15111962.34,
