Id,Name,StageName,CloseDate,Type,LeadSource,NextStep,ForecastCategoryName,CurrencyIsoCode,Description,CreatedDate,IsClosed,IsWon,Probability,Amount,AccountId,CampaignId,Pricebook2Id,SyncedQuoteId
510XlKVyPMJxen7Q4V,Juniper Vale Keystone Summit Partners - Open Compass Data Platform Premier Ion New Business,Negotiation/Review,2026-06-11,Existing Customer - Upgrade,Web,Prepare proposal,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-02-22T18:50:12Z,0,0,75.0,799320.48,001oPLQgL6DtzXuQJ9,,01sf902KvuoXgXtOGX,
006fjS5Ew4iv3VmADQ,Ivorypine Moonridge Pacific Analytics - Precision Summit Hardware Select Solstice New Business,Value Proposition,2027-05-26,Existing Customer - Upgrade,Outbound,Schedule review,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-12-08T12:27:49Z,0,0,50.0,781939.81,0019ojrY0cvCQ2UQ6L,,01sLoYtuPuiAhJSKZN,
00tK8p779q4DqJHYDL,Harborlume Redwood Global Logistics - Rapid Lattice Training Vertex Aurora Renewal,Needs Analysis,2026-11-04,Existing Customer - Upgrade,Web,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-07-25T01:41:03Z,0,0,35.0,1852595.89,001Mpyhcy0YjCuyQPK,,01sf902KvuoXgXtOGX,0Q0Syvnk7yk6ZRDCIS
006MqtgfWJWuZFmQ5Z,Glimmerforge Stonebridge Coastal Works - Virtual Ember Training Essential Meridian Expansion,Negotiation/Review,2027-05-13,Existing Customer - Upgrade,Customer Referral,Finalize terms,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-12-18T16:19:40Z,0,0,75.0,2087921.76,001rfSg90dRC6Q8Q6D,7014xC7ldfv7uGYYZO,01sf902KvuoXgXtOGX,
820k7BRYhy6wZm7IHH,Fablecrest Bluecrest Western Collective - Adaptive Vertex Support Professional Vector Renewal,Closed Lost,2024-10-18,Existing Customer - Upgrade,Outbound,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-08-13T13:13:43Z,1,0,0.0,2022547.66,001JiaHmTdr5UrJQQJ,,01sQ4LtuJF9K1vlMFT,0Q0UU79nW2ZEredKCT
006F3BVw3SjttvbAU1,Evertrail Clearpath Regional Partners - Dynamic Orbit Hardware Standard Cascade Renewal,Qualification,2026-07-14,Existing Customer - Renewal,Organic Search,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-03-10T07:29:04Z,0,0,20.0,2252524.98,001QMRyBoOV9ydJAFR,,01sLoYtuPuiAhJSKZN,
81tQaSgZobqPtS4Q5C,Deltora Evergreen Lakeside Analytics - Integrated Foundry Training Core Nova Renewal,Prospecting,2026-06-24,Existing Customer - Renewal,Outbound,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-02-06T09:56:03Z,0,0,10.0,1408395.88,001b6p7wMuocXZFIKR,701dvFZxXgmRnlIQM7,01sf902KvuoXgXtOGX,
006Fh33AMPqidSMY4Q,Cinderquill Goldenleaf Eastern Logistics - Open Beacon Advisory Enterprise Zenith New Business,Closed Lost,2023-05-09,Existing Customer - Renewal,Organic Search,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2022-05-15T09:04:08Z,1,0,0.0,1282202.9,001vXGsLaTZksTjQHC,,01sf902KvuoXgXtOGX,
006XOXtUBR5z1QYYWS,Brindlewave Ironwood Western Systems - Precision Pioneer Data Platform Professional Cobalt Expansion,Value Proposition,2026-08-08,New Customer,Partner Referral,Prepare proposal,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-04-05T14:59:46Z,0,0,50.0,734340.1,001LDOa8tzZhi9lQLS,,01sQ4LtuJF9K1vlMFT,
010PIV2DESBupn5IVK,Avenlo Keystone Regional Collective - Rapid Harbor Data Platform Standard Nova Renewal,Value Proposition,2026-09-12,Existing Customer - Upgrade,Partner Referral,Confirm requirements,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-05-13T18:48:59Z,0,0,50.0,605943.99,001Ql5gfswhLAUiIZH,7013ji5fs9KRMNZIMZ,01sQ4LtuJF9K1vlMFT,
006aHooveh85ybBYI8,Rivermark Longview Lakeside Partners - Virtual Compass Advisory Core Atlas Renewal,Prospecting,2027-02-10,Existing Customer - Renewal,Web,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-07-06T23:51:36Z,0,0,10.0,816806.14,001PcZ9V15a5LqkQLE,,01sQ4LtuJF9K1vlMFT,
006qsnXQBpn0hBhYLB,Quarrylight Northstar Eastern Analytics - Adaptive Summit Support Foundation Horizon Renewal,Value Proposition,2027-05-11,New Customer,Web,Schedule review,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-10-23T08:30:39Z,0,0,50.0,1200993.76,001RUYGIDukMN3HIZS,7017jaJGBUyVDFxICV,01sf902KvuoXgXtOGX,0Q0fgLO0ecXWEyKKKV
00648rOD1tDCPslQZY,Peregrine Hollow Silverline Western Industries - Dynamic Lattice Training Scale Pulse Expansion,Qualification,2026-12-13,Existing Customer - Renewal,Event,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-10-21T14:19:28Z,0,0,20.0,127852.31,001aJFstC9yWgafQNG,,01sLoYtuPuiAhJSKZN,
006FuZqMhzhbMBjIXF,Oakmere Westwind Regional Systems - Integrated Ember Training Ultimate Atlas Expansion,Prospecting,2026-07-10,Existing Customer - Renewal,Customer Referral,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-12-01T19:16:35Z,0,0,10.0,1466623.37,001DbG9gnZEl0ZPAAY,,01sQ4LtuJF9K1vlMFT,0Q0mQGE2Ohi2QPHK3T
006RBjkBi3QsCJ7YM1,Novacairn Brightwater Northern Collective - Modular Vertex Hardware Edge Ion Expansion,Negotiation/Review,2027-01-15,New Customer,Event,Prepare proposal,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-08-14T15:00:24Z,0,0,75.0,1309639.28,001Jp0rdHFWnaMvI7G,,01sQ4LtuJF9K1vlMFT,0Q0AIE4pQD1gsgL0QH
0064GRvbDOzL1bSAZ9,Morrowfen Copperfield Frontier Partners - Precision Orbit Support Foundation Solstice Expansion,Negotiation/Review,2026-10-23,Existing Customer - Upgrade,Outbound,Finalize terms,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-09-09T16:08:07Z,0,0,75.0,1207086.17,001XuarHFEI17I9AWA,,01sf902KvuoXgXtOGX,0Q0MYYymXClDujbSSP
00109Wkb6Ad98AMIR6,Latticebrook Farpoint Worldwide Works - Rapid Foundry Hardware Scale Aurora Renewal,Qualification,2027-04-29,New Customer,Organic Search,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2027-01-09T02:23:40Z,0,0,20.0,791295.35,001DvFcs2OCjLNHAFJ,701Dpaw66va6dUvYOQ,01sf902KvuoXgXtOGX,0Q04LjSZO9faFVFSAQ
800rZ13dombV64vARO,Kestrel Arc Highland Southern Industries - Virtual Beacon Training Ultimate Ion Renewal,Negotiation/Review,2027-05-10,Existing Customer - Upgrade,Web,Prepare proposal,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-03-26T08:25:34Z,0,0,75.0,773008.22,001M74hgC6aUyfWARU,,01sf902KvuoXgXtOGX,0Q0yUkarmfIj0BO0ZL
8109Mf3g1wQLaZVIXY,Juniper Vale Juniper Northern Systems - Adaptive Pioneer Advisory Essential Vector Renewal,Negotiation/Review,2027-01-02,New Customer,Partner Referral,Prepare proposal,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-04-18T10:18:04Z,0,0,75.0,2348069.79,001QMRyBoOV9ydJAFR,,01sLoYtuPuiAhJSKZN,0Q0TnyM8DwXuN9XSAA
02t5r4FiTCfOemwAZY,Ivorypine Longview Frontier Collective - Dynamic Harbor Cloud Service Premier Cascade New Business,Needs Analysis,2027-05-22,Existing Customer - Renewal,Partner Referral,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-04-03T08:57:27Z,0,0,35.0,259189.09,001yvWhfz01vDWFY3M,,01sf902KvuoXgXtOGX,
00iWWIiZJvnLomcIG5,Harborlume Northstar Worldwide Logistics - Integrated Compass Advisory Select Meridian Renewal,Value Proposition,2026-10-08,Existing Customer - Upgrade,Outbound,Finalize terms,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-10-07T18:03:20Z,0,0,50.0,834951.33,001ZV3zN3f85rlSYDN,701DNuvDGEm4hghY4U,01sLoYtuPuiAhJSKZN,0Q00UNnqGnr2uKYST7
0065dFJTPLJ2lzxQYM,Glimmerforge Silverline Southern Works - Modular Summit Advisory Vertex Vector Expansion,Value Proposition,2026-09-16,New Customer,Customer Referral,Prepare proposal,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-08-21T17:39:02Z,0,0,50.0,1299812.75,001oC8KT3LUvyYxQCY,,01sQ4LtuJF9K1vlMFT,
800Qiw8nw8drSeGAXC,Fablecrest Westwind Northern Industries - Precision Lattice Cloud Service Essential Cobalt Expansion,Needs Analysis,2027-04-26,Existing Customer - Upgrade,Outbound,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-10-08T07:23:03Z,0,0,35.0,2224965.32,001raw2VDD9p9udA5N,,01sf902KvuoXgXtOGX,
006fvC7r6Ji9oWJIDG,Evertrail Brightwater Global Systems - Rapid Ember Advisory Premier Nova New Business,Qualification,2026-07-31,Existing Customer - Upgrade,Outbound,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-01-09T21:51:49Z,0,0,20.0,937061.61,001zDxxuW7kQ4BrAGJ,701bmC3dSpPfuEkATE,01sLoYtuPuiAhJSKZN,
000UXXuEihvqi7kY6R,Deltora Copperfield Coastal Collective - Unified Vertex Training Select Zenith Renewal,Prospecting,2026-12-03,Existing Customer - Renewal,Organic Search,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-08-22T22:35:26Z,0,0,10.0,1835155.68,0011qafIoKOaGWeA3A,701Oiy0uiHpmTo7YI9,01sQ4LtuJF9K1vlMFT,0Q0X5CAgsFXu97ZSPV
0069eIJaAD2ocYEA87,Cinderquill Farpoint Summit Logistics - Adaptive Orbit Training Core Horizon Expansion,Closed Won,2026-02-12,Existing Customer - Upgrade,Organic Search,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-12-26T03:42:23Z,1,1,100.0,2207202.75,001K0CnPI0KA5TEY6P,701AUDOzK5kG0AQQW3,01sQ4LtuJF9K1vlMFT,
006GSrvQlQlmjHSYXG,Brindlewave Highland Pacific Works - Dynamic Foundry Advisory Enterprise Pulse Renewal,Closed Won,2025-11-20,Existing Customer - Renewal,Customer Referral,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-09-21T01:57:01Z,1,1,100.0,2295097.06,001GNV0b9i7XYItYU8,701bmC3dSpPfuEkATE,01sQ4LtuJF9K1vlMFT,0Q0ugJD9EqVFb1QS3U
016nezGYukNi6QYIZM,Avenlo Juniper Global Industries - Integrated Beacon Training Professional Atlas Expansion,Needs Analysis,2026-09-10,New Customer,Organic Search,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-05-16T02:53:44Z,0,0,35.0,2012347.06,0018MjZShtig55PAG6,,01sf902KvuoXgXtOGX,
50695DFUmYVrjrtYWX,Rivermark Keystone Coastal Systems - Modular Pioneer Advisory Standard Horizon New Business,Qualification,2026-05-20,Existing Customer - Upgrade,Web,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-01-01T15:52:13Z,0,0,20.0,2208072.54,001oiBORV4MFMZ7ID8,,01sLoYtuPuiAhJSKZN,
510IQPDyR2DAOuCIPM,Quarrylight Moonridge Summit Analytics - Precision Harbor Support Core Solstice Renewal,Closed Won,2023-10-26,Existing Customer - Upgrade,Customer Referral,Finalize terms,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2023-06-07T02:51:53Z,1,1,100.0,1905202.88,001PygtS3FHgKj8Q8G,701PvobyJwhiNxZY1C,01sQ4LtuJF9K1vlMFT,
006oQSzJDjWvKoBY9W,Peregrine Hollow Redwood Pacific Logistics - Rapid Compass Hardware Enterprise Aurora Renewal,Closed Lost,2024-04-27,New Customer,Customer Referral,Confirm requirements,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2023-12-08T07:43:14Z,1,0,0.0,1108824.75,001OPKDJQJag0BvIDS,,01sQ4LtuJF9K1vlMFT,0Q0POzK087N5s5nKOY
00iSq8SPerfTgkuQ4M,Oakmere Stonebridge Global Works - Unified Summit Hardware Professional Ion New Business,Value Proposition,2027-02-17,Existing Customer - Upgrade,Web,Finalize terms,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-02-11T01:27:34Z,0,0,50.0,619587.82,001WHkVb04B78wfY3Q,,01sQ4LtuJF9K1vlMFT,
82iagHzkTkAOFAFI1V,Novacairn Bluecrest Eastern Industries - Adaptive Lattice Support Ultimate Solstice Expansion,Needs Analysis,2026-11-16,New Customer,Partner Referral,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-02-02T15:30:10Z,0,0,35.0,1467827.84,001ZX951OeRh6EHIOJ,701s2qORj9Q5274YHM,01sLoYtuPuiAhJSKZN,
01tDPz19Km8C6IOYXR,Morrowfen Clearpath Western Partners - Dynamic Ember Hardware Edge Cascade Renewal,Closed Won,2025-06-16,Existing Customer - Renewal,Customer Referral,Confirm requirements,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-10-30T01:21:49Z,1,1,100.0,2457039.45,0014BI0PTpGJAb4ICJ,7019KuFdn10ijGjI2P,01sLoYtuPuiAhJSKZN,
0209iZ621bh0jciAXC,Latticebrook Evergreen Regional Analytics - Elastic Vertex Training Foundation Meridian Expansion,Closed Won,2022-10-12,Existing Customer - Renewal,Customer Referral,Confirm requirements,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2022-06-21T04:03:23Z,1,1,100.0,157028.56,001kNqWPjavmloHAZ4,,01sf902KvuoXgXtOGX,
006icyd7oXmbnsJQ85,Kestrel Arc Goldenleaf Lakeside Logistics - Modular Orbit Data Platform Scale Vector Renewal,Closed Won,2024-08-25,New Customer,Web,Confirm requirements,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-01-08T12:41:36Z,1,1,100.0,1051944.98,001avRKkn0zGBkGQ4J,,01sLoYtuPuiAhJSKZN,
0064Tm6PZkvXXjaQ4O,Juniper Vale Ironwood Eastern Works - Precision Foundry Data Platform Ultimate Cascade New Business,Needs Analysis,2026-05-04,Existing Customer - Renewal,Outbound,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-06-14T14:18:18Z,0,0,35.0,2027024.83,0014RvX7ofOXrw9I9V,7014Mb0gQuVkT1cIP4,01sQ4LtuJF9K1vlMFT,
006LfsPZOgeTmYBYKR,Ivorypine Keystone Western Collective - Rapid Beacon Cloud Service Edge Nova Renewal,Needs Analysis,2026-12-25,Existing Customer - Renewal,Organic Search,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-08-15T18:23:43Z,0,0,35.0,2439128.33,001A42WSazTcqOlAN5,,01sLoYtuPuiAhJSKZN,
006rm6acotUVy8XIRX,Harborlume Moonridge Regional Partners - Unified Pioneer Cloud Service Foundation Zenith Expansion,Value Proposition,2027-04-04,New Customer,Customer Referral,Finalize terms,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-11-02T17:10:28Z,0,0,50.0,1330291.28,001avRKkn0zGBkGQ4J,7010j7HiIFs5acMAA2,01sQ4LtuJF9K1vlMFT,
006ZCsT1xiI0zuZYAP,Glimmerforge Redwood Lakeside Analytics - Adaptive Harbor Training Select Cobalt Expansion,Negotiation/Review,2027-06-20,Existing Customer - Renewal,Outbound,Schedule review,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-11-17T00:57:36Z,0,0,75.0,974073.95,001g2MhymLdN59YQJG,,01sQ4LtuJF9K1vlMFT,0Q0Y9plwmyECgSKS3R
006v1iBEiBlgil0IRL,Fablecrest Stonebridge Eastern Logistics - Dynamic Compass Advisory Vertex Nova Renewal,Closed Lost,2025-03-05,Existing Customer - Upgrade,Customer Referral,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-04-29T16:42:36Z,1,0,0.0,298328.11,001PFGdur2jMSzLAST,,01sf902KvuoXgXtOGX,
006DyTvQPKimCaHIY6,Evertrail Bluecrest Worldwide Systems - Elastic Summit Cloud Service Essential Atlas New Business,Qualification,2026-05-22,Existing Customer - Upgrade,Web,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-04-12T11:27:10Z,0,0,20.0,2068525.25,001zBr7D0amNm8PY72,,01sLoYtuPuiAhJSKZN,
010lqfRSNaweQEsI1C,Deltora Clearpath Southern Collective - Modular Lattice Hardware Premier Horizon Renewal,Closed Won,2025-03-29,Existing Customer - Upgrade,Outbound,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-10-27T17:20:08Z,1,1,100.0,1634274.32,0019ojrY0cvCQ2UQ6L,,01sLoYtuPuiAhJSKZN,
0061nKAThPxXHB6Q7G,Cinderquill Evergreen Northern Partners - Precision Ember Support Select Pulse Renewal,Value Proposition,2026-09-07,Existing Customer - Renewal,Web,Schedule review,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-04-29T17:16:03Z,0,0,50.0,152861.68,001TZ4qzm6M8oduYTH,,01sf902KvuoXgXtOGX,0Q06D0TwLz52xUWSXF
006zBUca5P3GiXbQDW,Brindlewave Goldenleaf Frontier Analytics - Quantum Vertex Advisory Vertex Atlas Renewal,Prospecting,2027-04-11,New Customer,Partner Referral,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-10-17T02:24:48Z,0,0,10.0,852374.49,001JiaHmTdr5UrJQQJ,,01sf902KvuoXgXtOGX,
801rmDVqegLzveYA4W,Avenlo Ironwood Worldwide Industries - Unified Orbit Support Essential Ion Expansion,Prospecting,2027-02-05,Existing Customer - Upgrade,Event,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-08-05T22:09:12Z,0,0,10.0,2010709.82,001HPdcdRz4xhIHI7A,,01sf902KvuoXgXtOGX,
006OLd7bfB8DbX9QKZ,Rivermark Juniper Southern Systems - Adaptive Foundry Data Platform Professional Solstice Renewal,Value Proposition,2027-06-24,Existing Customer - Renewal,Organic Search,Schedule review,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-09-16T22:50:33Z,0,0,50.0,425647.28,0012Mm2CXMo3FSXAIK,701Dpaw66va6dUvYOQ,01sLoYtuPuiAhJSKZN,
0061IIS0Mcc4usYIDW,Quarrylight Longview Northern Collective - Dynamic Beacon Cloud Service Standard Aurora New Business,Negotiation/Review,2027-01-26,New Customer,Outbound,Schedule review,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-03-19T09:06:18Z,0,0,75.0,360198.93,001YbEX62vgcJCrQQH,701PnzYm01TO5qEICN,01sLoYtuPuiAhJSKZN,
71i9FTNyZtivXqvA0X,Peregrine Hollow Northstar Frontier Partners - Elastic Pioneer Support Core Meridian New Business,Qualification,2026-06-16,New Customer,Partner Referral,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-06-16T00:24:46Z,0,0,20.0,1226451.41,001Y7WfxpecwwzUQ8R,701VENsf4RdiXcPYUH,01sLoYtuPuiAhJSKZN,
006dbT5cOGDgHY6QVK,Oakmere Silverline Worldwide Works - Modular Harbor Cloud Service Enterprise Vector Renewal,Value Proposition,2026-05-11,New Customer,Event,Schedule review,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-02-10T00:58:15Z,0,0,50.0,2341231.75,001ZIcBit9DhXpUAPA,,01sLoYtuPuiAhJSKZN,
80t37iypOi0vj92Q9J,Novacairn Westwind Southern Industries - Precision Compass Data Platform Professional Cascade Renewal,Needs Analysis,2027-04-26,New Customer,Web,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-05-20T04:31:31Z,0,0,35.0,1784453.93,001IqN1uANorRv0AGO,,01sQ4LtuJF9K1vlMFT,0Q0pqhMsi9IIy0302F
006uOtoSKqGQMgYYMN,Morrowfen Brightwater Pacific Systems - Quantum Summit Support Standard Meridian New Business,Qualification,2026-08-06,Existing Customer - Upgrade,Outbound,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-04-10T22:55:49Z,0,0,20.0,324014.45,001ue1J9V7XEwHtA5N,7014xC7ldfv7uGYYZO,01sf902KvuoXgXtOGX,
82tPtrVmmPDvG8BAW9,Latticebrook Copperfield Global Collective - Unified Lattice Support Core Zenith Expansion,Needs Analysis,2027-03-21,Existing Customer - Upgrade,Organic Search,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2027-01-16T05:34:37Z,0,0,35.0,2134579.15,001yVmlwCnpWY0fA4W,701316oqPXGTr5DIOR,01sQ4LtuJF9K1vlMFT,0Q0ZDMzt7GTuZXeKEX
006KY5EUmtFCLYFYIW,Kestrel Arc Farpoint Coastal Partners - Adaptive Ember Training Foundation Cobalt New Business,Value Proposition,2027-05-22,Existing Customer - Upgrade,Partner Referral,Finalize terms,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2027-04-15T22:05:43Z,0,0,50.0,1609227.09,001LDOa8tzZhi9lQLS,,01sQ4LtuJF9K1vlMFT,
006E4scDKGSPsigIW3,Juniper Vale Highland Summit Works - Connected Vertex Support Scale Nova Renewal,Prospecting,2027-05-12,Existing Customer - Upgrade,Organic Search,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-01-12T11:26:47Z,0,0,10.0,611753.17,001aJFstC9yWgafQNG,7019KuFdn10ijGjI2P,01sLoYtuPuiAhJSKZN,
506lz24Tb5X9TnaY3R,Ivorypine Juniper Pacific Industries - Elastic Orbit Advisory Ultimate Zenith Renewal,Value Proposition,2026-11-24,New Customer,Customer Referral,Finalize terms,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-10-15T02:06:24Z,0,0,50.0,2244163.65,001CWFhyR8QJd16AFG,701JAQrUVjwb0lkIRC,01sQ4LtuJF9K1vlMFT,0Q0DZ5Aym0YuaV9SEN
806MNuDPlV5veZFQWY,Harborlume Longview Global Systems - Modular Foundry Support Edge Horizon Expansion,Needs Analysis,2026-08-27,New Customer,Partner Referral,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-11-14T09:04:02Z,0,0,35.0,734421.78,001vXGsLaTZksTjQHC,,01sLoYtuPuiAhJSKZN,
006uJMzED6Hs1DdYML,Glimmerforge Northstar Coastal Collective - Precision Beacon Data Platform Foundation Pulse Expansion,Qualification,2027-04-22,New Customer,Customer Referral,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-02-18T11:58:51Z,0,0,20.0,1333764.28,001sxFqtMp1pxP6AMV,,01sQ4LtuJF9K1vlMFT,
